Datetime,Tweet Id,Text,Username,Vaccine,zip_code,Hospital_Name,Capacity,Hour,Day,dayofweek
2021-05-10 22:30:32+05:30,1391800334217977858,"560002 on 16-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(121 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,121,22,10,0
2021-05-10 22:30:31+05:30,1391800331089047553,"560002 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(106 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,106,22,10,0
2021-05-10 22:30:30+05:30,1391800325342859267,"560002 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(128 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,128,22,10,0
2021-05-10 22:30:29+05:30,1391800322314567681,"560002 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(91 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,91,22,10,0
2021-05-10 22:30:29+05:30,1391800321215582216,"560002 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(127 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,127,22,10,0
2021-05-10 22:30:15+05:30,1391800262151397380,"560003 on 17-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:14+05:30,1391800257969754118,"560003 on 16-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:13+05:30,1391800254127742977,"560003 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:12+05:30,1391800250399031299,"560003 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:11+05:30,1391800245219037186,"560003 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:10+05:30,1391800240722771969,"560003 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:30:09+05:30,1391800237119840260,"560003 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,22,10,0
2021-05-10 22:29:34+05:30,1391800091388702721,"560002 on 17-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:32+05:30,1391800082828169225,"560002 on 16-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:32+05:30,1391800079858626563,"560002 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:30+05:30,1391800074192125954,"560002 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:29+05:30,1391800068928262147,"560002 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:28+05:30,1391800064075395074,"560002 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 22:29:26+05:30,1391800056060149764,"560002 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital 1,150,22,10,0
2021-05-10 21:00:03+05:30,1391777560359366664,"562110 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Devanahalli TH COVIDSHIELD(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Devanahalli TH COVIDSHIEL,150,21,10,0
2021-05-10 20:49:45+05:30,1391774971865690114,"560017 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Manipal Hospital Covaxin(14 slots left) #COVID19 #CovidIndia",BloreVaccine,,560017,Manipal Hospital Covaxi,14,20,10,0
2021-05-10 20:46:43+05:30,1391774205713149955,"560017 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Manipal Hospital Covaxin(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560017,Manipal Hospital Covaxi,100,20,10,0
2021-05-10 20:28:09+05:30,1391769535099797506,"560020 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560020,APOLLO HOSPITAL SHESHADRIPURA,100,20,10,0
2021-05-10 20:02:36+05:30,1391763105173020678,"562106 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(6 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,6,20,10,0
2021-05-10 20:02:30+05:30,1391763081072545792,"562157 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH.(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH,150,20,10,0
2021-05-10 20:02:15+05:30,1391763016429969411,"562157 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH.(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH,150,20,10,0
2021-05-10 20:01:58+05:30,1391762944174657541,"562157 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH.(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH,150,20,10,0
2021-05-10 20:01:56+05:30,1391762936553566209,"562157 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH.(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH,150,20,10,0
2021-05-10 20:00:07+05:30,1391762478988611585,"560036 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Pura,150,20,10,0
2021-05-10 20:00:06+05:30,1391762475716988930,"560036 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Pura,150,20,10,0
2021-05-10 20:00:00+05:30,1391762449020329985,"560041 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Jayanagar General Hospital 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560041,Jayanagar General Hospital 1,150,20,10,0
2021-05-10 19:59:31+05:30,1391762328907960330,"560036 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Pura,150,19,10,0
2021-05-10 19:59:09+05:30,1391762235609866242,"560036 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Pura,150,19,10,0
2021-05-10 19:58:44+05:30,1391762132929114114,"562106 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,150,19,10,0
2021-05-10 19:58:27+05:30,1391762060543807493,"562106 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,150,19,10,0
2021-05-10 19:58:26+05:30,1391762056118894606,"562106 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,150,19,10,0
2021-05-10 19:58:25+05:30,1391762051886768134,"562106 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,150,19,10,0
2021-05-10 19:56:50+05:30,1391761655000752128,"562123 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(6 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,6,19,10,0
2021-05-10 19:56:01+05:30,1391761446216691714,"560023 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospita,150,19,10,0
2021-05-10 19:55:59+05:30,1391761440285945857,"560023 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospita,150,19,10,0
2021-05-10 19:55:58+05:30,1391761435189866496,"560023 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospita,150,19,10,0
2021-05-10 19:55:55+05:30,1391761420795080707,"560023 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospita,150,19,10,0
2021-05-10 19:54:47+05:30,1391761138040205313,"562123 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(6 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,6,19,10,0
2021-05-10 19:54:25+05:30,1391761043555176450,"560029 on 15-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,19,10,0
2021-05-10 19:54:24+05:30,1391761039461556226,"560029 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,19,10,0
2021-05-10 19:54:22+05:30,1391761031286820875,"560029 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,19,10,0
2021-05-10 19:54:21+05:30,1391761027340005381,"560029 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,19,10,0
2021-05-10 19:52:45+05:30,1391760626209329158,"562123 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,150,19,10,0
2021-05-10 19:51:33+05:30,1391760323988709376,"562123 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,150,19,10,0
2021-05-10 19:51:28+05:30,1391760304078352394,"562123 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,150,19,10,0
2021-05-10 19:48:22+05:30,1391759521303855104,"562123 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,18 To 44 TH Nelamangal,150,19,10,0
2021-05-10 18:57:08+05:30,1391746627929473024,"562114 on 14-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Boys Hihg School Hosakote TH(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,562114,Boys Hihg School Hosakote T,50,18,10,0
2021-05-10 18:55:31+05:30,1391746222973603843,"562114 on 13-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Boys Hihg School Hosakote TH(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,562114,Boys Hihg School Hosakote T,50,18,10,0
2021-05-10 18:55:18+05:30,1391746166040129536,"562114 on 12-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Boys Hihg School Hosakote TH(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,562114,Boys Hihg School Hosakote T,50,18,10,0
2021-05-10 18:48:47+05:30,1391744526142767111,"560008 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at C V Raman Hospital Block 2(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560008,C V Raman Hospital Block ,100,18,10,0
2021-05-10 18:27:10+05:30,1391739087975968769,"562157 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH.(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH,100,18,10,0
2021-05-10 18:25:31+05:30,1391738671758417923,"560036 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Pura,100,18,10,0
2021-05-10 18:24:36+05:30,1391738443990925316,"562106 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal T,100,18,10,0
2021-05-10 18:23:50+05:30,1391738248225988612,"560023 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospita,150,18,10,0
2021-05-10 18:22:36+05:30,1391737937927180288,"560029 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,18,10,0
2021-05-10 18:19:12+05:30,1391737083195056130,"560029 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospital,150,18,10,0
2021-05-10 18:16:39+05:30,1391736441533657095,"560066 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at MANIPAL WHITEFIELD COVAXIN(100 slots left) #COVID19 #CovidIndia",BloreVaccine,COVAXIN,560066,MANIPAL WHITEFIELD COVAXI,100,18,10,0
2021-05-10 17:13:23+05:30,1391720521641779203,"560007 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at COMMAND HOSPITAL AIR FORCE(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560007,COMMAND HOSPITAL AIR FORC,50,17,10,0
2021-05-10 17:03:24+05:30,1391718007919898627,"560060 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITA,100,17,10,0
2021-05-10 17:00:04+05:30,1391717170141306881,"560078 on 11-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Manipal Clinic(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560078,Manipal Clini,100,17,10,0
2021-05-10 13:11:37+05:30,1391659676501037056,"562123 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Nelamangala TH Covishield(18 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,Nelamangala TH Covishiel,18,13,10,0
2021-05-10 13:10:37+05:30,1391659424549249025,"562123 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Nelamangala TH Covishield(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562123,Nelamangala TH Covishiel,100,13,10,0
2021-05-10 09:51:58+05:30,1391609433168388097,"560008 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at C V Raman Hospital Block 2(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560008,C V Raman Hospital Block ,100,9,10,0
2021-05-10 09:35:45+05:30,1391605351074603009,"560010 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at ESIC MC And Hospital(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560010,ESIC MC And Hospita,150,9,10,0
2021-05-10 09:28:56+05:30,1391603635117690881,"561203 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Doddaballapura TH(30 slots left) #COVID19 #CovidIndia",BloreVaccine,,561203,Doddaballapura T,30,9,10,0
2021-05-10 09:27:56+05:30,1391603383635611653,"561203 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Doddaballapura TH(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,561203,Doddaballapura T,100,9,10,0
2021-05-10 07:32:24+05:30,1391574308875497474,"560011 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560011,Apollo Hospital-JAYANAGA,100,7,10,0
2021-05-10 06:10:52+05:30,1391553793183993856,"560002 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Victoria Hospital New OPD(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,Victoria Hospital New OP,150,6,10,0
2021-05-10 06:08:10+05:30,1391553114361110528,"560003 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(111 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,111,6,10,0
2021-05-10 06:07:54+05:30,1391553043481518081,"560008 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at C V Raman GH 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560008,C V Raman GH 1,150,6,10,0
2021-05-10 06:07:10+05:30,1391552861180334087,"560003 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C GH Nurshing School 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C GH Nurshing School 1,150,6,10,0
2021-05-10 06:06:52+05:30,1391552786140045316,"560001 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Bowring Hospital Covishield 18(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560001,Bowring Hospital Covishield 1,150,6,10,0
2021-05-10 06:06:29+05:30,1391552689574539271,"560041 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Jayanagar General Hospital 18(21 slots left) #COVID19 #CovidIndia",BloreVaccine,,560041,Jayanagar General Hospital 1,21,6,10,0
2021-05-10 06:05:29+05:30,1391552438201507850,"560041 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Jayanagar General Hospital 18(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560041,Jayanagar General Hospital 1,100,6,10,0
2021-05-09 22:56:28+05:30,1391444469921116161,"562111 on 10-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at 18 To 44 TH Nelamangala(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562111,18 To 44 TH Nelamangal,100,22,9,6
2021-05-09 20:51:12+05:30,1391412949122654208,"562110 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Devanahalli TH COVIDSHIELD on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Devanahalli TH COVIDSHIELD,100,20,9,6
2021-05-09 20:48:53+05:30,1391412363933351941,"562110 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Devanahalli TH COVIDSHIELD on 09-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Devanahalli TH COVIDSHIELD,100,20,9,6
2021-05-09 20:48:52+05:30,1391412362192703488,"562110 on 09-05-2021 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Devanahalli TH COVIDSHIELD(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Devanahalli TH COVIDSHIEL,100,20,9,6
2021-05-09 19:50:28+05:30,1391397663845801987,"560029 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at NIMHANS Hospitals on 10-05-2021(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560029,NIMHANS Hospitals,150,19,9,6
2021-05-09 19:48:26+05:30,1391397151452798982,"560036 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at General Hospital K R Puram on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560036,General Hospital K R Puram,100,19,9,6
2021-05-09 19:45:12+05:30,1391396336604352516,"562106 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Anekal TH on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562106,Anekal TH,100,19,9,6
2021-05-09 19:43:53+05:30,1391396005111685123,"562157 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at Yelahanka TH. on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562157,Yelahanka TH.,100,19,9,6
2021-05-09 19:35:17+05:30,1391393842281123845,"560023 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreUrban at DCHC Leprosy Hospital on 10-05-2021(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,DCHC Leprosy Hospital,150,19,9,6
2021-05-09 19:29:27+05:30,1391392374417346576,"562114 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Boys Hihg School Hosakote TH on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,562114,Boys Hihg School Hosakote TH,100,19,9,6
2021-05-09 18:39:46+05:30,1391379871092330496,"560010 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at ESIC HOSPITAL RAJAJINAGAR on 10-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560010,ESIC HOSPITAL RAJAJINAGAR,50,18,9,6
2021-05-09 18:38:31+05:30,1391379557748461573,"560003 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at K C Gen Hospital on 10-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560003,K C Gen Hospital,50,18,9,6
2021-05-09 18:37:20+05:30,1391379256786128900,"560018 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Vanivillas Hospital 1 on 10-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560018,Vanivillas Hospital 1,50,18,9,6
2021-05-09 18:36:24+05:30,1391379021800394756,"560002 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at VICTORIA on 10-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560002,VICTORIA,50,18,9,6
2021-05-09 17:00:10+05:30,1391354805101105156,"560078 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Manipal Clinic on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560078,Manipal Clinic,100,17,9,6
2021-05-09 15:49:42+05:30,1391337073659899907,"560078 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at VASAVI HOSPITAL - COVAXIN on 09-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,COVAXIN,560078,VASAVI HOSPITAL - COVAXIN,100,15,9,6
2021-05-09 15:28:28+05:30,1391331727776247810,"560022 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at SUBEDARAPALYA UPHC on 09-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560022,SUBEDARAPALYA UPHC,50,15,9,6
2021-05-09 12:45:10+05:30,1391290632920985609,"560020 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM on 09-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560020,APOLLO HOSPITAL SHESHADRIPURAM,100,12,9,6
2021-05-08 23:36:04+05:30,1391092050099982336,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 10-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,100,23,8,5
2021-05-08 23:33:10+05:30,1391091321687855104,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 09-05-2021(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,150,23,8,5
2021-05-08 23:16:14+05:30,1391087060191166468,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(150 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,150,23,8,5
2021-05-08 19:11:26+05:30,1391025452785889285,"560001 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Bowring Hospital Covi-s Vip-2 on 09-05-2021(50 slots left) #COVID19 #CovidIndia",BloreVaccine,,560001,Bowring Hospital Covi-s Vip-2,50,19,8,5
2021-05-08 18:57:32+05:30,1391021954325389312,"560023 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at LEPROSY HOSPITAL 02 on 09-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560023,LEPROSY HOSPITAL 02,100,18,8,5
